2023-05-28T21:19:35.791035454Z Service `hwdrivers' needs non existent service `dev'
2023-05-28T21:19:35.791067284Z Service `machine-id' needs non existent service `dev'
2023-05-28T21:19:35.791115226Z  * Caching service dependencies ... [ ok ]
2023-05-28T21:19:35.792401790Z Runlevel: sysinit
2023-05-28T21:19:35.792420595Z Dynamic Runlevel: hotplugged
2023-05-28T21:19:35.792424362Z Dynamic Runlevel: needed/wanted
2023-05-28T21:19:35.792426456Z Dynamic Runlevel: manual
2023-05-28T21:19:35.797203722Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/blkio/tasks: Read-only file system
2023-05-28T21:19:35.797246502Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/cpu/tasks: Read-only file system
2023-05-28T21:19:35.797252824Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/cpuacct/tasks: Read-only file system
2023-05-28T21:19:35.797256160Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/cpuset/tasks: Read-only file system
2023-05-28T21:19:35.797260067Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/devices/tasks: Read-only file system
2023-05-28T21:19:35.797308096Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/freezer/tasks: Read-only file system
2023-05-28T21:19:35.797332662Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/hugetlb/tasks: Read-only file system
2023-05-28T21:19:35.797361536Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/memory/tasks: Read-only file system
2023-05-28T21:19:35.797653626Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/net_cls/tasks: Read-only file system
2023-05-28T21:19:35.797677721Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/net_prio/tasks: Read-only file system
2023-05-28T21:19:35.797685435Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/perf_event/tasks: Read-only file system
2023-05-28T21:19:35.797735068Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/pids/tasks: Read-only file system
2023-05-28T21:19:35.797759965Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/rdma/tasks: Read-only file system
2023-05-28T21:19:35.797788609Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/systemd/tasks: Read-only file system
2023-05-28T21:19:35.926718549Z  * Starting sshd ... [ ok ]
2023-05-28T21:19:45.968215763Z [IOT][2023-05-28 21:19:45,968][INFO] starting basic version...
2023-05-28T21:26:04.623141247Z [WORM][2023-05-28 21:26:04,623][INFO] fetching info...
2023-05-28T21:26:04.623334519Z [WORM][2023-05-28 21:26:04,623][INFO] scanning...
2023-05-28T21:26:06.380539911Z [WORM][2023-05-28 21:26:06,380][INFO] fetching info...
2023-05-28T21:26:06.380753972Z [WORM][2023-05-28 21:26:06,380][INFO] scanning...
2023-05-28T21:26:08.245263783Z Agent starting...
2023-05-28T21:26:08.245350155Z Running mode selected...
2023-05-28T21:26:08.245673902Z got SIGUSR1
2023-05-28T21:26:08.245711793Z got SIGUSR1
2023-05-28T21:26:08.245730478Z got SIGUSR2
2023-05-28T21:26:08.245736430Z {'timestr': 'Sun May 28 21:21:05 2023', 'elapsed': '1.78', 'uphosts': '1', 'downhosts': '5', 'totalhosts': '6'}
2023-05-28T21:26:08.245742331Z {'hostnames': [{'name': '', 'type': ''}], 'addresses': {'ipv4': '10.0.0.1', 'mac': '02:42:EC:18:4E:65'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'arp-response'}, 'tcp': {22: {'state': 'closed', 'reason': 'reset', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}
2023-05-28T21:26:08.245750135Z got SIGUSR2
2023-05-28T21:26:08.245753872Z got SIGUSR2
2023-05-28T21:26:08.245757409Z got SIGUSR2
2023-05-28T21:26:08.245760254Z got SIGUSR2
2023-05-28T21:26:08.245763120Z got SIGUSR2
2023-05-28T21:26:08.245766266Z {'timestr': 'Sun May 28 21:22:05 2023', 'elapsed': '2.00', 'uphosts': '1', 'downhosts': '5', 'totalhosts': '6'}
2023-05-28T21:26:08.245769462Z {'hostnames': [{'name': 'ffc3f332a1f6', 'type': 'PTR'}], 'addresses': {'ipv4': '10.0.0.11'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'localhost-response'}, 'tcp': {22: {'state': 'open', 'reason': 'syn-ack', 'name': 'ssh', 'product': 'OpenSSH', 'version': '9.1', 'extrainfo': 'protocol 2.0', 'conf': '10', 'cpe': 'cpe:/a:openbsd:openssh:9.1'}}}
2023-05-28T21:26:08.245773229Z got SIGUSR2
2023-05-28T21:26:08.245776635Z got SIGUSR2
2023-05-28T21:26:08.245780021Z {'timestr': 'Sun May 28 21:22:07 2023', 'elapsed': '1.85', 'uphosts': '2', 'downhosts': '4', 'totalhosts': '6'}
2023-05-28T21:26:08.245783307Z {'hostnames': [{'name': 'ffc3f332a1f6', 'type': 'PTR'}], 'addresses': {'ipv4': '10.0.0.11'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'localhost-response'}, 'tcp': {22: {'state': 'open', 'reason': 'syn-ack', 'name': 'ssh', 'product': 'OpenSSH', 'version': '9.1', 'extrainfo': 'protocol 2.0', 'conf': '10', 'cpe': 'cpe:/a:openbsd:openssh:9.1'}}}
2023-05-28T21:26:08.245787225Z {'hostnames': [{'name': 'mgr-honeypot-1.mgr_netw', 'type': 'PTR'}], 'addresses': {'ipv4': '10.0.0.15', 'mac': '02:42:0A:00:00:0F'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'arp-response'}, 'tcp': {22: {'state': 'closed', 'reason': 'reset', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}
2023-05-28T21:26:08.245790671Z got SIGUSR2
2023-05-28T21:26:08.245793627Z got SIGUSR2
2023-05-28T21:26:08.245797785Z {'timestr': 'Sun May 28 21:22:09 2023', 'elapsed': '1.70', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:26:08.245801151Z got SIGUSR2
2023-05-28T21:26:08.245803906Z === res=[] ===
2023-05-28T21:26:08.245832790Z === sending to /worm ===
2023-05-28T21:26:08.245838621Z === load sent ===
2023-05-28T21:26:08.245841667Z preceding
2023-05-28T21:26:08.245844723Z preceding
2023-05-28T21:26:08.245847718Z preceding
2023-05-28T21:26:08.245850704Z preceding
2023-05-28T21:26:08.245854080Z preceding
2023-05-28T21:26:08.245858188Z preceding
2023-05-28T21:26:08.245861584Z preceding
2023-05-28T21:26:08.245864510Z preceding
2023-05-28T21:26:08.245867125Z preceding
2023-05-28T21:26:08.245869940Z preceding
2023-05-28T21:26:08.245872886Z preceding
2023-05-28T21:26:08.245875761Z preceding
2023-05-28T21:26:08.245878646Z preceding
2023-05-28T21:26:08.245881852Z preceding
2023-05-28T21:26:08.245885159Z preceding
2023-05-28T21:26:08.245888274Z preceding
2023-05-28T21:26:08.245891040Z preceding
2023-05-28T21:26:08.245893685Z preceding
2023-05-28T21:26:08.245896720Z preceding
2023-05-28T21:26:08.245899696Z preceding
2023-05-28T21:26:08.245902792Z preceding
2023-05-28T21:26:08.245905527Z preceding
2023-05-28T21:26:08.245908292Z preceding
2023-05-28T21:26:08.245911759Z preceding
2023-05-28T21:26:08.245915315Z preceding
2023-05-28T21:26:08.245918802Z preceding
2023-05-28T21:26:08.245921657Z preceding
2023-05-28T21:26:08.245924783Z preceding
2023-05-28T21:26:08.245927759Z preceding
2023-05-28T21:26:08.245930333Z preceding
2023-05-28T21:26:08.245933299Z preceding
2023-05-28T21:26:08.245936525Z preceding
2023-05-28T21:26:08.245939511Z preceding
2023-05-28T21:26:08.245942887Z preceding
2023-05-28T21:26:08.245946283Z preceding
2023-05-28T21:26:08.245949710Z preceding
2023-05-28T21:26:08.245952695Z preceding
2023-05-28T21:26:08.245955711Z preceding
2023-05-28T21:26:08.245958947Z preceding
2023-05-28T21:26:08.245962183Z preceding
2023-05-28T21:26:08.245965289Z preceding
2023-05-28T21:26:08.245968705Z preceding
2023-05-28T21:26:08.245972733Z preceding
2023-05-28T21:26:08.245976630Z preceding
2023-05-28T21:26:08.245980247Z preceding
2023-05-28T21:26:08.245983483Z preceding
2023-05-28T21:26:08.245987491Z preceding
2023-05-28T21:26:08.245991148Z preceding
2023-05-28T21:26:08.245994434Z preceding
2023-05-28T21:26:08.246017627Z preceding
2023-05-28T21:26:08.246022566Z preceding
2023-05-28T21:26:08.246025742Z preceding
2023-05-28T21:26:08.246029129Z preceding
2023-05-28T21:26:08.246032245Z preceding
2023-05-28T21:26:08.246035090Z preceding
2023-05-28T21:26:08.246038176Z preceding
2023-05-28T21:26:08.246041422Z preceding
2023-05-28T21:26:08.246044347Z preceding
2023-05-28T21:26:08.246047624Z {'timestr': 'Sun May 28 21:22:53 2023', 'elapsed': '1.77', 'uphosts': '1', 'downhosts': '5', 'totalhosts': '6'}
2023-05-28T21:26:08.246051000Z {'hostnames': [{'name': '', 'type': ''}], 'addresses': {'ipv4': '10.0.0.25', 'mac': '02:42:0A:00:00:0F'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'arp-response'}, 'tcp': {22: {'state': 'closed', 'reason': 'reset', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}
2023-05-28T21:26:08.246054577Z preceding
2023-05-28T21:26:08.246057462Z preceding
2023-05-28T21:26:08.246060197Z preceding
2023-05-28T21:26:08.246063233Z preceding
2023-05-28T21:26:08.246066198Z preceding
2023-05-28T21:26:08.246069204Z preceding
2023-05-28T21:26:08.246072200Z preceding
2023-05-28T21:26:08.246075456Z preceding
2023-05-28T21:26:08.246078301Z preceding
2023-05-28T21:26:08.246081317Z preceding
2023-05-28T21:26:08.246084102Z preceding
2023-05-28T21:26:08.246086897Z preceding
2023-05-28T21:26:08.246089652Z preceding
2023-05-28T21:26:08.246092398Z preceding
2023-05-28T21:26:08.246095573Z preceding
2023-05-28T21:26:08.246098719Z preceding
2023-05-28T21:26:08.246101945Z {'timestr': 'Sun May 28 21:23:22 2023', 'elapsed': '1.70', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:26:08.246105282Z preceding
2023-05-28T21:26:08.246108428Z preceding
2023-05-28T21:26:08.246111634Z preceding
2023-05-28T21:26:08.246114669Z preceding
2023-05-28T21:26:08.246117785Z preceding
2023-05-28T21:26:08.246120851Z preceding
2023-05-28T21:26:08.246123656Z preceding
2023-05-28T21:26:08.246126762Z preceding
2023-05-28T21:26:08.246129477Z preceding
2023-05-28T21:26:08.246132803Z preceding
2023-05-28T21:26:08.246135859Z preceding
2023-05-28T21:26:08.246138955Z preceding
2023-05-28T21:26:08.246142171Z preceding
2023-05-28T21:26:08.246145297Z preceding
2023-05-28T21:26:08.245373243Z [WORM][2023-05-28 21:26:08,245][INFO] fetching info...
2023-05-28T21:26:08.246162034Z [WORM][2023-05-28 21:26:08,245][INFO] fetching info...
2023-05-28T21:26:08.246205445Z [WORM][2023-05-28 21:26:08,246][INFO] fetching info...
2023-05-28T21:26:08.246148553Z preceding
2023-05-28T21:26:08.246217257Z preceding
2023-05-28T21:26:08.246221415Z preceding
2023-05-28T21:26:08.246224541Z preceding
2023-05-28T21:26:08.246227807Z preceding
2023-05-28T21:26:08.246230843Z preceding
2023-05-28T21:26:08.246234029Z preceding
2023-05-28T21:26:08.246237004Z preceding
2023-05-28T21:26:08.246239940Z preceding
2023-05-28T21:26:08.246243036Z preceding
2023-05-28T21:26:08.246246121Z preceding
2023-05-28T21:26:08.246248837Z preceding
2023-05-28T21:26:08.246251622Z preceding
2023-05-28T21:26:08.246255118Z {'timestr': 'Sun May 28 21:23:24 2023', 'elapsed': '1.72', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:26:08.246258194Z preceding
2023-05-28T21:26:08.246260939Z preceding
2023-05-28T21:26:08.246263845Z preceding
2023-05-28T21:26:08.246267832Z preceding
2023-05-28T21:26:08.246271619Z preceding
2023-05-28T21:26:08.246274645Z preceding
2023-05-28T21:26:08.246277250Z preceding
2023-05-28T21:26:08.246279735Z preceding
2023-05-28T21:26:08.246283191Z preceding
2023-05-28T21:26:08.246286006Z preceding
2023-05-28T21:26:08.246288982Z preceding
2023-05-28T21:26:08.246292208Z preceding
2023-05-28T21:26:08.246295574Z preceding
2023-05-28T21:26:08.246299031Z preceding
2023-05-28T21:26:08.246302477Z preceding
2023-05-28T21:26:08.246306174Z preceding
2023-05-28T21:26:08.246308919Z preceding
2023-05-28T21:26:08.246311294Z preceding
2023-05-28T21:26:08.246313688Z got SIGUSR2
2023-05-28T21:26:08.246316493Z got SIGUSR2
2023-05-28T21:26:08.246319429Z preceding
2023-05-28T21:26:08.246322635Z got SIGUSR2
2023-05-28T21:26:08.246325651Z got SIGUSR2
2023-05-28T21:26:08.246328807Z got SIGUSR2
2023-05-28T21:26:08.246332003Z got SIGUSR2
2023-05-28T21:26:08.246335058Z preceding
2023-05-28T21:26:08.246338365Z preceding
2023-05-28T21:26:08.246341340Z preceding
2023-05-28T21:26:08.246344145Z preceding
2023-05-28T21:26:08.246347201Z preceding
2023-05-28T21:26:08.246350247Z preceding
2023-05-28T21:26:08.246353052Z preceding
2023-05-28T21:26:08.246355727Z preceding
2023-05-28T21:26:08.246358603Z preceding
2023-05-28T21:26:08.246370635Z preceding
2023-05-28T21:26:08.246374292Z preceding
2023-05-28T21:26:08.246377448Z preceding
2023-05-28T21:26:08.246380223Z preceding
2023-05-28T21:26:08.246384912Z preceding
2023-05-28T21:26:08.246388258Z preceding
2023-05-28T21:26:08.246391464Z preceding
2023-05-28T21:26:08.246394891Z preceding
2023-05-28T21:26:08.246398237Z preceding
2023-05-28T21:26:08.246401523Z preceding
2023-05-28T21:26:08.246404589Z preceding
2023-05-28T21:26:08.246407815Z got SIGUSR2
2023-05-28T21:26:08.246410931Z {'timestr': 'Sun May 28 21:24:08 2023', 'elapsed': '1.67', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:26:08.246414137Z preceding
2023-05-28T21:26:08.246417493Z preceding
2023-05-28T21:26:08.246420569Z preceding
2023-05-28T21:26:08.246423524Z preceding
2023-05-28T21:26:08.246427101Z got SIGUSR2
2023-05-28T21:26:08.246430107Z got SIGUSR2
2023-05-28T21:26:08.246433473Z {'timestr': 'Sun May 28 21:24:10 2023', 'elapsed': '1.72', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:26:08.246436709Z preceding
2023-05-28T21:26:08.246440005Z preceding
2023-05-28T21:26:08.246443251Z preceding
2023-05-28T21:26:08.246446207Z preceding
2023-05-28T21:26:08.246449243Z preceding
2023-05-28T21:26:08.246451918Z preceding
2023-05-28T21:26:08.246454723Z preceding
2023-05-28T21:26:08.246458099Z preceding
2023-05-28T21:26:08.246461035Z preceding
2023-05-28T21:26:08.246464141Z preceding
2023-05-28T21:26:08.246467156Z preceding
2023-05-28T21:26:08.246470302Z got SIGUSR2
2023-05-28T21:26:08.246474089Z got SIGUSR2
2023-05-28T21:26:08.246477325Z {'timestr': 'Sun May 28 21:24:12 2023', 'elapsed': '1.78', 'uphosts': '1', 'downhosts': '5', 'totalhosts': '6'}
2023-05-28T21:26:08.246481413Z {'hostnames': [{'name': '', 'type': ''}], 'addresses': {'ipv4': '10.0.0.50', 'mac': '02:42:0A:00:00:0F'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'arp-response'}, 'tcp': {22: {'state': 'closed', 'reason': 'reset', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}
2023-05-28T21:26:08.246485270Z preceding
2023-05-28T21:26:08.246488136Z preceding
2023-05-28T21:26:08.246491111Z preceding
2023-05-28T21:26:08.246494337Z preceding
2023-05-28T21:26:08.246497233Z preceding
2023-05-28T21:26:08.246500479Z preceding
2023-05-28T21:26:08.246503865Z preceding
2023-05-28T21:26:08.246507111Z preceding
2023-05-28T21:26:08.246509957Z preceding
2023-05-28T21:26:08.246533781Z preceding
2023-05-28T21:26:08.246538139Z preceding
2023-05-28T21:26:08.246541666Z preceding
2023-05-28T21:26:08.246545393Z preceding
2023-05-28T21:26:08.246549300Z preceding
2023-05-28T21:26:08.246552887Z preceding
2023-05-28T21:26:08.246556033Z preceding
2023-05-28T21:26:08.246559299Z preceding
2023-05-28T21:26:08.246560106Z [WORM][2023-05-28 21:26:08,246][INFO] fetching info...
2023-05-28T21:26:08.246563116Z preceding
2023-05-28T21:26:08.246579392Z preceding
2023-05-28T21:26:08.246582628Z got SIGUSR2
2023-05-28T21:26:08.246595442Z got SIGUSR2
2023-05-28T21:26:08.246598928Z {'timestr': 'Sun May 28 21:24:13 2023', 'elapsed': '1.71', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:26:08.246602275Z preceding
2023-05-28T21:26:08.246605471Z preceding
2023-05-28T21:26:08.246608526Z preceding
2023-05-28T21:26:08.246611592Z preceding
2023-05-28T21:26:08.246614999Z preceding
2023-05-28T21:26:08.246617884Z preceding
2023-05-28T21:26:08.246620940Z preceding
2023-05-28T21:26:08.246624146Z got SIGUSR2
2023-05-28T21:26:08.246626961Z got SIGUSR2
2023-05-28T21:26:08.246630027Z {'timestr': 'Sun May 28 21:24:15 2023', 'elapsed': '1.74', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:26:08.246633313Z preceding
2023-05-28T21:26:08.246636449Z preceding
2023-05-28T21:26:08.246639605Z preceding
2023-05-28T21:26:08.246642350Z preceding
2023-05-28T21:26:08.246645045Z preceding
2023-05-28T21:26:08.246648191Z preceding
2023-05-28T21:26:08.246651367Z preceding
2023-05-28T21:26:08.246654473Z preceding
2023-05-28T21:26:08.246657619Z got SIGUSR2
2023-05-28T21:26:08.246660664Z got SIGUSR2
2023-05-28T21:26:08.246663830Z preceding
2023-05-28T21:26:08.246667066Z {'timestr': 'Sun May 28 21:24:59 2023', 'elapsed': '1.71', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:26:08.246670362Z got SIGUSR2
2023-05-28T21:26:08.246673428Z got SIGUSR2
2023-05-28T21:26:08.246676604Z preceding
2023-05-28T21:26:08.246679399Z got SIGUSR2
2023-05-28T21:26:08.246682445Z got SIGUSR2
2023-05-28T21:26:08.246685541Z preceding
2023-05-28T21:26:08.246688537Z preceding
2023-05-28T21:26:08.246691733Z preceding
2023-05-28T21:26:08.246694648Z preceding
2023-05-28T21:26:08.246697864Z preceding
2023-05-28T21:26:08.246709887Z preceding
2023-05-28T21:26:08.246713233Z preceding
2023-05-28T21:26:08.246716198Z preceding
2023-05-28T21:26:08.246719485Z preceding
2023-05-28T21:26:08.246722761Z preceding
2023-05-28T21:26:08.246725907Z preceding
2023-05-28T21:26:08.246729023Z preceding
2023-05-28T21:26:08.246732168Z preceding
2023-05-28T21:26:08.246735244Z preceding
2023-05-28T21:26:08.246738380Z preceding
2023-05-28T21:26:08.246740895Z preceding
2023-05-28T21:26:08.246743981Z preceding
2023-05-28T21:26:08.246752366Z [WORM][2023-05-28 21:26:08,246][INFO] fetching info...
2023-05-28T21:26:08.246753629Z preceding
2023-05-28T21:26:08.246772624Z preceding
2023-05-28T21:26:08.246775910Z preceding
2023-05-28T21:26:08.246780398Z {'timestr': 'Sun May 28 21:25:43 2023', 'elapsed': '1.70', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:26:08.246783885Z preceding
2023-05-28T21:26:08.246786840Z preceding
2023-05-28T21:26:08.246790067Z preceding
2023-05-28T21:26:08.246792962Z preceding
2023-05-28T21:26:08.246796178Z preceding
2023-05-28T21:26:08.246799404Z preceding
2023-05-28T21:26:08.246802560Z preceding
2023-05-28T21:26:08.246805516Z preceding
2023-05-28T21:26:08.246808120Z preceding
2023-05-28T21:26:08.246811256Z preceding
2023-05-28T21:26:08.246814042Z preceding
2023-05-28T21:26:08.246814302Z [WORM][2023-05-28 21:26:08,246][INFO] fetching info...
2023-05-28T21:26:08.246816927Z preceding
2023-05-28T21:26:08.246832166Z preceding
2023-05-28T21:26:08.246835792Z preceding
2023-05-28T21:26:08.246839319Z preceding
2023-05-28T21:26:08.246842535Z preceding
2023-05-28T21:26:08.246845491Z preceding
2023-05-28T21:26:08.246848376Z preceding
2023-05-28T21:26:08.246851612Z preceding
2023-05-28T21:26:08.246854818Z preceding
2023-05-28T21:26:08.246857613Z preceding
2023-05-28T21:26:08.246860799Z preceding
2023-05-28T21:26:08.246863995Z preceding
2023-05-28T21:26:08.246867221Z preceding
2023-05-28T21:26:08.246870067Z preceding
2023-05-28T21:26:08.246873313Z preceding
2023-05-28T21:26:08.246876479Z got SIGUSR2
2023-05-28T21:26:08.246879384Z {'timestr': 'Sun May 28 21:25:45 2023', 'elapsed': '1.70', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:26:08.246882881Z preceding
2023-05-28T21:26:08.246886037Z preceding
2023-05-28T21:26:08.246896186Z preceding
2023-05-28T21:26:08.246926222Z preceding
2023-05-28T21:26:08.246931352Z preceding
2023-05-28T21:26:08.246935219Z preceding
2023-05-28T21:26:08.246938545Z got SIGUSR2
2023-05-28T21:26:08.246941551Z got SIGUSR2
2023-05-28T21:26:08.246944767Z {'timestr': 'Sun May 28 21:25:46 2023', 'elapsed': '1.75', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:26:08.246947883Z preceding
2023-05-28T21:26:08.246951419Z preceding
2023-05-28T21:26:08.246955106Z preceding
2023-05-28T21:26:08.246957932Z preceding
2023-05-28T21:26:08.246960256Z preceding
2023-05-28T21:26:08.246963472Z preceding
2023-05-28T21:26:08.246966608Z preceding
2023-05-28T21:26:08.246970064Z preceding
2023-05-28T21:26:08.246973811Z preceding
2023-05-28T21:26:08.246977218Z got SIGUSR2
2023-05-28T21:26:08.246980314Z {'timestr': 'Sun May 28 21:25:48 2023', 'elapsed': '1.66', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:26:08.246983980Z preceding
2023-05-28T21:26:08.246987447Z preceding
2023-05-28T21:26:08.246990994Z preceding
2023-05-28T21:26:08.246994069Z preceding
2023-05-28T21:26:08.246997546Z preceding
2023-05-28T21:26:08.247000712Z preceding
2023-05-28T21:26:08.247003187Z [WORM][2023-05-28 21:26:08,246][INFO] fetching info...
2023-05-28T21:26:08.247003948Z preceding
2023-05-28T21:26:08.247019067Z preceding
2023-05-28T21:26:08.247022463Z preceding
2023-05-28T21:26:08.247026130Z got SIGUSR2
2023-05-28T21:26:08.247029115Z got SIGUSR2
2023-05-28T21:26:08.247032211Z got SIGUSR2
2023-05-28T21:26:08.247035307Z got SIGUSR2
2023-05-28T21:26:08.247038062Z got SIGUSR2
2023-05-28T21:26:08.247040978Z got SIGUSR2
2023-05-28T21:26:08.247044124Z got SIGUSR2
2023-05-28T21:26:08.247046969Z got SIGUSR2
2023-05-28T21:26:08.247050105Z got SIGUSR2
2023-05-28T21:26:08.247053140Z got SIGUSR2
2023-05-28T21:26:08.247056226Z preceding
2023-05-28T21:26:08.247059573Z preceding
2023-05-28T21:26:08.247080883Z preceding
2023-05-28T21:26:08.247120367Z preceding
2023-05-28T21:26:08.247126017Z preceding
2023-05-28T21:26:08.247128833Z preceding
2023-05-28T21:26:08.247131928Z preceding
2023-05-28T21:26:08.247135425Z preceding
2023-05-28T21:26:08.247138761Z preceding
2023-05-28T21:26:08.247141867Z preceding
2023-05-28T21:26:08.247155302Z preceding
2023-05-28T21:26:08.247158548Z preceding
2023-05-28T21:26:08.247161905Z preceding
2023-05-28T21:26:08.247164770Z preceding
2023-05-28T21:26:08.247166248Z [WORM][2023-05-28 21:26:08,247][INFO] scanning...
2023-05-28T21:26:08.247168257Z preceding
2023-05-28T21:26:08.247181136Z preceding
2023-05-28T21:26:08.247183951Z preceding
2023-05-28T21:26:08.247186366Z preceding
2023-05-28T21:26:08.247189402Z preceding
2023-05-28T21:26:08.247192257Z preceding
2023-05-28T21:26:08.247194842Z preceding
2023-05-28T21:26:08.247197998Z preceding
2023-05-28T21:26:08.247201224Z preceding
2023-05-28T21:26:08.247203708Z preceding
2023-05-28T21:26:08.247206223Z got SIGUSR2
2023-05-28T21:26:08.247209319Z got SIGUSR2
2023-05-28T21:26:08.247211934Z {'timestr': 'Sun May 28 21:26:04 2023', 'elapsed': '1.72', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:26:08.247215320Z preceding
2023-05-28T21:26:08.247217995Z preceding
2023-05-28T21:26:08.247220921Z preceding
2023-05-28T21:26:08.247223846Z preceding
2023-05-28T21:26:08.247226802Z preceding
2023-05-28T21:26:08.247229807Z preceding
2023-05-28T21:26:08.247232452Z preceding
2023-05-28T21:26:08.247234917Z preceding
2023-05-28T21:26:08.247237161Z preceding
2023-05-28T21:26:08.247239656Z preceding
2023-05-28T21:26:08.247242301Z preceding
2023-05-28T21:26:08.247244735Z preceding
2023-05-28T21:26:08.247247511Z preceding
2023-05-28T21:26:08.247250015Z preceding
2023-05-28T21:26:08.247252520Z preceding
2023-05-28T21:26:08.247255025Z preceding
2023-05-28T21:26:08.247257449Z preceding
2023-05-28T21:26:08.247259964Z preceding
2023-05-28T21:26:08.247262639Z preceding
2023-05-28T21:26:08.247265414Z preceding
2023-05-28T21:26:08.247268530Z preceding
2023-05-28T21:26:08.247271786Z preceding
2023-05-28T21:26:08.247274792Z got SIGUSR2
2023-05-28T21:26:08.247278028Z got SIGUSR2
2023-05-28T21:26:08.247281264Z {'timestr': 'Sun May 28 21:26:06 2023', 'elapsed': '1.68', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:26:08.247284660Z preceding
2023-05-28T21:26:08.247287315Z got SIGUSR2
2023-05-28T21:26:08.247290050Z got SIGUSR2
2023-05-28T21:26:08.247292555Z {'timestr': 'Sun May 28 21:26:08 2023', 'elapsed': '1.81', 'uphosts': '1', 'downhosts': '5', 'totalhosts': '6'}
2023-05-28T21:26:10.049828629Z [WORM][2023-05-28 21:26:10,049][INFO] fetching info...
2023-05-28T21:26:10.050127650Z [WORM][2023-05-28 21:26:10,049][INFO] fetching info...
2023-05-28T21:26:10.050383380Z [WORM][2023-05-28 21:26:10,050][INFO] fetching info...
2023-05-28T21:26:10.050573918Z [WORM][2023-05-28 21:26:10,050][INFO] fetching info...
2023-05-28T21:26:10.050801515Z [WORM][2023-05-28 21:26:10,050][INFO] fetching info...
2023-05-28T21:26:10.051012206Z [WORM][2023-05-28 21:26:10,050][INFO] fetching info...
2023-05-28T21:26:10.051195875Z [WORM][2023-05-28 21:26:10,051][INFO] fetching info...
2023-05-28T21:26:10.051351988Z [WORM][2023-05-28 21:26:10,051][INFO] fetching info...
2023-05-28T21:26:10.051580266Z [WORM][2023-05-28 21:26:10,051][INFO] fetching info...
2023-05-28T21:26:10.051730979Z [WORM][2023-05-28 21:26:10,051][INFO] fetching info...
2023-05-28T21:26:10.051880880Z [WORM][2023-05-28 21:26:10,051][INFO] fetching info...
2023-05-28T21:26:10.052081252Z [WORM][2023-05-28 21:26:10,051][INFO] fetching info...
2023-05-28T21:26:10.052292773Z [WORM][2023-05-28 21:26:10,052][INFO] fetching info...
2023-05-28T21:26:10.052394825Z [WORM][2023-05-28 21:26:10,052][INFO] fetching info...
